       0   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000   0.0000000000E+000
     100   0.6537980034E-014   0.8141635514E-014  -0.1000000000E+001  -0.1000000000E+001  -0.4060786287E-014  -0.4440892099E-014   0.2220446049E-014
