   0.500000000000000E-001   0.000000000000000E+000   0.201099566858519E+000   0.100000000007144E+001   0.000000000000000E+000   0.199266959639060E+000   0.899999999941954E+000   0.146608932502704E-002   0.199633477533492E+000   0.151618366570156E+001
   0.520000000000000E-001   0.000000000000000E+000   0.201167428052431E+000   0.100000000008051E+001   0.000000000000000E+000   0.199221719375385E+000   0.899999999934571E+000   0.155657093979151E-002   0.199610857112639E+000   0.151624741938172E+001
   0.540000000000000E-001   0.000000000000000E+000   0.201239468724942E+000   0.100000000009072E+001   0.000000000000000E+000   0.199173692859590E+000   0.899999999926248E+000   0.165262519558588E-002   0.199586843529356E+000   0.151631510633464E+001
   0.560000000000000E-001   0.000000000000000E+000   0.201315945182507E+000   0.100000000010223E+001   0.000000000000000E+000   0.199122709229065E+000   0.899999999916869E+000   0.175459383471229E-002   0.199561351347795E+000   0.151638696863052E+001
   0.580000000000000E-001   0.000000000000000E+000   0.201397129309432E+000   0.100000000011519E+001   0.000000000000000E+000   0.199068587236991E+000   0.899999999906298E+000   0.186283936999092E-002   0.199534289939441E+000   0.151646326316218E+001
   0.600000000000000E-001   0.000000000000000E+000   0.201483309496841E+000   0.100000000012978E+001   0.000000000000000E+000   0.199011134633163E+000   0.899999999894384E+000   0.197774632338133E-002   0.199505563173460E+000   0.151654426254306E+001
   0.620000000000000E-001   0.000000000000000E+000   0.201574791624753E+000   0.100000000014622E+001   0.000000000000000E+000   0.198950147509408E+000   0.899999999880958E+000   0.209972253542998E-002   0.199475069089323E+000   0.151663025605844E+001
   0.640000000000000E-001   0.000000000000000E+000   0.201671900100030E+000   0.100000000016474E+001   0.000000000000000E+000   0.198885409607770E+000   0.899999999865831E+000   0.222920054920412E-002   0.199442699550826E+000   0.151672155067278E+001
   0.660000000000000E-001   0.000000000000000E+000   0.201774978953032E+000   0.100000000018558E+001   0.000000000000000E+000   0.198816691589592E+000   0.899999999848781E+000   0.236663907250671E-002   0.199408339880525E+000   0.151681847209646E+001
   0.680000000000000E-001   0.000000000000000E+000   0.201884392995925E+000   0.100000000020906E+001   0.000000000000000E+000   0.198743750263491E+000   0.899999999829572E+000   0.251252452229992E-002   0.199371868473625E+000   0.151692136591503E+001
   0.700000000000000E-001   0.000000000000000E+000   0.202000529045699E+000   0.100000000023549E+001   0.000000000000000E+000   0.198666327770237E+000   0.899999999807927E+000   0.266737265540115E-002   0.199333156390298E+000   0.151703059878458E+001
   0.720000000000000E-001   0.000000000000000E+000   0.202123797215021E+000   0.100000000026524E+001   0.000000000000000E+000   0.198584150722424E+000   0.899999999783541E+000   0.283173028963361E-002   0.199292066925387E+000   0.151714655969674E+001
   0.740000000000000E-001   0.000000000000000E+000   0.202254632274156E+000   0.100000000029874E+001   0.000000000000000E+000   0.198496929296784E+000   0.899999999756066E+000   0.300617711973530E-002   0.199248455154421E+000   0.151726966131712E+001
   0.760000000000000E-001   0.000000000000000E+000   0.202393495087269E+000   0.100000000033643E+001   0.000000000000000E+000   0.198404356276955E+000   0.899999999725111E+000   0.319132763243772E-002   0.199202167454831E+000   0.151740034140116E+001
   0.780000000000000E-001   0.000000000000000E+000   0.202540874126475E+000   0.100000000037886E+001   0.000000000000000E+000   0.198306106044442E+000   0.899999999690241E+000   0.338783312522058E-002   0.199153041001254E+000   0.151753906429140E+001
   0.800000000000000E-001   0.000000000000000E+000   0.202697287067090E+000   0.100000000042661E+001   0.000000000000000E+000   0.198201833515480E+000   0.899999999650962E+000   0.359638383332822E-002   0.199100903233762E+000   0.151768632250055E+001
   0.820000000000000E-001   0.000000000000000E+000   0.202863282467566E+000   0.100000000048032E+001   0.000000000000000E+000   0.198091173021487E+000   0.899999999606719E+000   0.381771116969896E-002   0.199045571297867E+000   0.151784263838482E+001
   0.840000000000000E-001   0.000000000000000E+000   0.203039441537616E+000   0.100000000054076E+001   0.000000000000000E+000   0.197973737130757E+000   0.899999999556888E+000   0.405259008249284E-002   0.198986851455123E+000   0.151800856591196E+001
   0.860000000000000E-001   0.000000000000000E+000   0.203226379998069E+000   0.100000000060873E+001   0.000000000000000E+000   0.197849115409056E+000   0.899999999500767E+000   0.430184153492235E-002   0.198924538463146E+000   0.151818469252904E+001
   0.880000000000000E-001   0.000000000000000E+000   0.203424750035963E+000   0.100000000068517E+001   0.000000000000000E+000   0.197716873116769E+000   0.899999999437570E+000   0.456633511206609E-002   0.198858414923897E+000   0.151837164113469E+001
   0.900000000000000E-001   0.000000000000000E+000   0.203635242358341E+000   0.100000000077113E+001   0.000000000000000E+000   0.197576549840313E+000   0.899999999366407E+000   0.484699175929474E-002   0.198788250599046E+000   0.151857007216110E+001
   0.920000000000000E-001   0.000000000000000E+000   0.203858588348144E+000   0.100000000086776E+001   0.000000000000000E+000   0.197427658055528E+000   0.899999999286286E+000   0.514478665683549E-002   0.198713801691309E+000   0.151878068577085E+001
   0.940000000000000E-001   0.000000000000000E+000   0.204095562325503E+000   0.100000000097637E+001   0.000000000000000E+000   0.197269681620883E+000   0.899999999196085E+000   0.546075223485562E-002   0.198634810090648E+000   0.151900422417408E+001
   0.960000000000000E-001   0.000000000000000E+000   0.204346983917532E+000   0.100000000109843E+001   0.000000000000000E+000   0.197102074198412E+000   0.899999999094550E+000   0.579598133323631E-002   0.198551002584296E+000   0.151924147407154E+001
   0.980000000000000E-001   0.000000000000000E+000   0.204613720539567E+000   0.100000000123555E+001   0.000000000000000E+000   0.196924257600425E+000   0.899999998980268E+000   0.615163050993318E-002   0.198462090029634E+000   0.151949326922894E+001
   0.100000000000000E+000   0.000000000000000E+000   0.204896689990498E+000   0.100000000138956E+001   0.000000000000000E+000   0.196735620060240E+000   0.899999998851660E+000   0.652892350147438E-002   0.198367766489024E+000   0.151976049318860E+001
   0.102000000000000E+000   0.000000000000000E+000   0.205196863164536E+000   0.100000000156250E+001   0.000000000000000E+000   0.196535514425376E+000   0.899999998706944E+000   0.692915483870189E-002   0.198267708325835E+000   0.152004408212386E+001
   0.104000000000000E+000   0.000000000000000E+000   0.205515266881335E+000   0.100000000175663E+001   0.000000000000000E+000   0.196323256271931E+000   0.899999998544134E+000   0.735369362033366E-002   0.198161573261001E+000   0.152034502784229E+001
   0.106000000000000E+000   0.000000000000000E+000   0.205852986835916E+000   0.100000000197448E+001   0.000000000000000E+000   0.196098121939180E+000   0.899999998360994E+000   0.780398744626826E-002   0.198048999389648E+000   0.152066438094328E+001
   0.108000000000000E+000   0.000000000000000E+000   0.206211170669264E+000   0.100000000221887E+001   0.000000000000000E+000   0.195859346483835E+000   0.899999998155022E+000   0.828156651178322E-002   0.197929604157481E+000   0.152100325413591E+001
   0.110000000000000E+000   0.000000000000000E+000   0.206591031159751E+000   0.100000000249293E+001   0.000000000000000E+000   0.195606121553833E+000   0.899999997923415E+000   0.878804786285849E-002   0.197802983296892E+000   0.152136282572254E+001
   0.112000000000000E+000   0.000000000000000E+000   0.206993849534772E+000   0.100000000280016E+001   0.000000000000000E+000   0.195337593182096E+000   0.899999997663040E+000   0.932513981177757E-002   0.197668709722994E+000   0.152174434325379E+001
   0.114000000000000E+000   0.000000000000000E+000   0.207420978900999E+000   0.100000000314440E+001   0.000000000000000E+000   0.195052859501307E+000   0.899999997370387E+000   0.989464651090736E-002   0.197526332390092E+000   0.152214912735996E+001
   0.116000000000000E+000   0.000000000000000E+000   0.207873847790601E+000   0.100000000352995E+001   0.000000000000000E+000   0.194750968381475E+000   0.899999997041532E+000   0.104984726810964E-001   0.197375375109504E+000   0.152257857576386E+001
   0.118000000000000E+000   0.000000000000000E+000   0.208353963819486E+000   0.100000000396157E+001   0.000000000000000E+000   0.194430914992902E+000   0.899999996672094E+000   0.111386284894610E-001   0.197215335330025E+000   0.152303416747969E+001
   0.120000000000000E+000   0.000000000000000E+000   0.208862917452222E+000   0.100000000444449E+001   0.000000000000000E+000   0.194091639298132E+000   0.899999996257183E+000   0.118172345694043E-001   0.197045682882817E+000   0.152351746720181E+001
   0.122000000000000E+000   0.000000000000000E+000   0.209402385866606E+000   0.100000000498453E+001   0.000000000000000E+000   0.193732023477521E+000   0.899999995791341E+000   0.125365271735266E-001   0.196865858693079E+000   0.152403012988691E+001
   0.124000000000000E+000   0.000000000000000E+000   0.209974136909027E+000   0.100000000558806E+001   0.000000000000000E+000   0.193350889294358E+000   0.899999995268486E+000   0.132988634475938E-001   0.196675273461433E+000   0.152457390553225E+001
   0.126000000000000E+000   0.000000000000000E+000   0.210580033129628E+000   0.100000000626211E+001   0.000000000000000E+000   0.192946995406801E+000   0.899999994681847E+000   0.141067268109278E-001   0.196473306318700E+000   0.152515064415166E+001
   0.128000000000000E+000   0.000000000000000E+000   0.211222035883928E+000   0.100000000701441E+001   0.000000000000000E+000   0.192519034635536E+000   0.899999994023891E+000   0.149627324254108E-001   0.196259303458517E+000   0.152576230094995E+001
   0.130000000000000E+000   0.000000000000000E+000   0.211902209484873E+000   0.100000000785341E+001   0.000000000000000E+000   0.192065631197787E+000   0.899999993286250E+000   0.158696327317549E-001   0.196032576753118E+000   0.152641094169528E+001
   0.132000000000000E+000   0.000000000000000E+000   0.212622725386347E+000   0.100000000878835E+001   0.000000000000000E+000   0.191585337920284E+000   0.899999992459635E+000   0.168303230277190E-001   0.195792402358628E+000   0.152709874828733E+001
   0.134000000000000E+000   0.000000000000000E+000   0.213385866375843E+000   0.100000000982930E+001   0.000000000000000E+000   0.191076633446020E+000   0.899999991533749E+000   0.178478470585593E-001   0.195538019317283E+000   0.152782802451754E+001
   0.136000000000000E+000   0.000000000000000E+000   0.214194030750344E+000   0.100000001098719E+001   0.000000000000000E+000   0.190537919452022E+000   0.899999990497195E+000   0.189254025851060E-001   0.195268628165238E+000   0.152860120201569E+001
   0.138000000000000E+000   0.000000000000000E+000   0.215049736445436E+000   0.100000001227391E+001   0.000000000000000E+000   0.189967517898053E+000   0.899999989337378E+000   0.200663468894827E-001   0.194983389555954E+000   0.152942084637484E+001
   0.140000000000000E+000   0.000000000000000E+000   0.215955625083208E+000   0.100000001370223E+001   0.000000000000000E+000   0.189363668329134E+000   0.899999988040395E+000   0.212742021725632E-001   0.194681422910645E+000   0.153028966344402E+001
   0.142000000000000E+000   0.000000000000000E+000   0.216914465899670E+000   0.100000001528592E+001   0.000000000000000E+000   0.188724525257950E+000   0.899999986590934E+000   0.225526607907924E-001   0.194361805108878E+000   0.153121050577521E+001
   0.144000000000000E+000   0.000000000000000E+000   0.217929159507134E+000   0.100000001703974E+001   0.000000000000000E+000   0.188048155656757E+000   0.899999984972152E+000   0.239055902729500E-001   0.194023569234184E+000   0.153218637920773E+001
   0.146000000000000E+000   0.000000000000000E+000   0.219002741441255E+000   0.100000001897937E+001   0.000000000000000E+000   0.187332536592171E+000   0.899999983165568E+000   0.253370380498092E-001   0.193665703391445E+000   0.153322044956942E+001
   0.148000000000000E+000   0.000000000000000E+000   0.220138385436296E+000   0.100000002112147E+001   0.000000000000000E+000   0.186575553040339E+000   0.899999981150943E+000   0.268512358214179E-001   0.193287149614878E+000   0.153431604946987E+001
   0.150000000000000E+000   0.000000000000000E+000   0.221339406365564E+000   0.100000002348356E+001   0.000000000000000E+000   0.185774995924377E+000   0.899999978906165E+000   0.284526034779232E-001   0.192886802887641E+000   0.153547668515620E+001
   0.152000000000000E+000   0.000000000000000E+000   0.222609262776912E+000   0.100000002608399E+001   0.000000000000000E+000   0.184928560420614E+000   0.899999976407132E+000   0.301457524804848E-001   0.192463510296427E+000   0.153670604339652E+001
   0.154000000000000E+000   0.000000000000000E+000   0.223951558945817E+000   0.100000002894181E+001   0.000000000000000E+000   0.184033844585138E+000   0.899999973627650E+000   0.319354885989169E-001   0.192016070346900E+000   0.153800799835064E+001
   0.156000000000000E+000   0.000000000000000E+000   0.225370046360710E+000   0.100000003207658E+001   0.000000000000000E+000   0.183088348357329E+000   0.899999970539333E+000   0.338268138922999E-001   0.191543232468410E+000   0.153938661838101E+001
   0.158000000000000E+000   0.000000000000000E+000   0.226868624547155E+000   0.100000003550821E+001   0.000000000000000E+000   0.182089473002429E+000   0.899999967111513E+000   0.358249278080139E-001   0.191043696739141E+000   0.154084617274970E+001
   0.160000000000000E+000   0.000000000000000E+000   0.228451341129143E+000   0.100000003925672E+001   0.000000000000000E+000   0.181034521060775E+000   0.899999963311172E+000   0.379352272635272E-001   0.190516113865616E+000   0.154239113813979E+001
   0.162000000000000E+000   0.000000000000000E+000   0.230122391017302E+000   0.100000004334185E+001   0.000000000000000E+000   0.179920696876942E+000   0.899999959102905E+000   0.401633055639999E-001   0.189959085453302E+000   0.154402620493080E+001
   0.164000000000000E+000   0.000000000000000E+000   0.231886114605355E+000   0.100000004778275E+001   0.000000000000000E+000   0.178745107787723E+000   0.899999954448885E+000   0.425149499974497E-001   0.189371164607905E+000   0.154575628314873E+001
   0.166000000000000E+000   0.000000000000000E+000   0.233746994847820E+000   0.100000005259750E+001   0.000000000000000E+000   0.177504766053413E+000   0.899999949308895E+000   0.449961379381258E-001   0.188750856909694E+000   0.154758650800153E+001
   0.168000000000000E+000   0.000000000000000E+000   0.235709653083940E+000   0.100000005780254E+001   0.000000000000000E+000   0.176196591622275E+000   0.899999943640382E+000   0.476130312780493E-001   0.188096621805891E+000   0.154952224489986E+001
   0.170000000000000E+000   0.000000000000000E+000   0.237778843465369E+000   0.100000006341210E+001   0.000000000000000E+000   0.174817415823032E+000   0.899999937398576E+000   0.503719689967337E-001   0.187406874468635E+000   0.155156909385216E+001
   0.172000000000000E+000   0.000000000000000E+000   0.239959445838484E+000   0.100000006943745E+001   0.000000000000000E+000   0.173363986084753E+000   0.899999930536647E+000   0.532794576702089E-001   0.186679988168275E+000   0.155373289311045E+001
   0.174000000000000E+000   0.000000000000000E+000   0.242256456926632E+000   0.100000007588611E+001   0.000000000000000E+000   0.171832971787288E+000   0.899999923005965E+000   0.563421597130659E-001   0.185914297213566E+000   0.155601972193133E+001
   0.176000000000000E+000   0.000000000000000E+000   0.244674979653493E+000   0.100000008276095E+001   0.000000000000000E+000   0.170220971348190E+000   0.899999914756418E+000   0.595668791417406E-001   0.185108100511752E+000   0.155843590230280E+001
   0.178000000000000E+000   0.000000000000000E+000   0.247220210446462E+000   0.100000009005923E+001   0.000000000000000E+000   0.168524520653757E+000   0.899999905736821E+000   0.629605446442036E-001   0.184259665802258E+000   0.156098799947465E+001
   0.180000000000000E+000   0.000000000000000E+000   0.249897424358913E+000   0.100000009777149E+001   0.000000000000000E+000   0.166740102941926E+000   0.899999895895452E+000   0.665301897411659E-001   0.183367234617748E+000   0.156368282111555E+001
   0.182000000000000E+000   0.000000000000000E+000   0.252711957852872E+000   0.100000010588051E+001   0.000000000000000E+000   0.164864160243145E+000   0.899999885180670E+000   0.702829298274824E-001   0.182429028025390E+000   0.156652741490678E+001
   0.184000000000000E+000   0.000000000000000E+000   0.255669189089531E+000   0.100000011436004E+001   0.000000000000000E+000   0.162893106481547E+000   0.899999873541684E+000   0.742259358902993E-001   0.181443253199232E+000   0.156952906436809E+001
   0.186000000000000E+000   0.000000000000000E+000   0.258774515584685E+000   0.100000012317367E+001   0.000000000000000E+000   0.160823342332517E+000   0.899999860929450E+000   0.783664047133523E-001   0.180408110871333E+000   0.157269528269824E+001
   0.188000000000000E+000   0.000000000000000E+000   0.262033329100095E+000   0.100000013227365E+001   0.000000000000000E+000   0.158651271923623E+000   0.899999847297708E+000   0.827115253954098E-001   0.179321803704685E+000   0.157603380439993E+001
   0.190000000000000E+000   0.000000000000000E+000   0.265450987660571E+000   0.100000014159966E+001   0.000000000000000E+000   0.156373321453537E+000   0.899999832604176E+000   0.872684420359080E-001   0.178182545624663E+000   0.157955257444746E+001
   0.192000000000000E+000   0.000000000000000E+000   0.269032784610736E+000   0.100000015107788E+001   0.000000000000000E+000   0.153985959787684E+000   0.899999816811896E+000   0.920442124730460E-001   0.176988572137690E+000   0.158325973474567E+001
   0.194000000000000E+000   0.000000000000000E+000   0.272783914655454E+000   0.100000016062000E+001   0.000000000000000E+000   0.151485721069457E+000   0.899999799890754E+000   0.970457629996796E-001   0.175738151655774E+000   0.158716360762110E+001
   0.196000000000000E+000   0.000000000000000E+000   0.276709436864272E+000   0.100000017012257E+001   0.000000000000000E+000   0.148869229361774E+000   0.899999781819123E+000   0.102279839030840E+000   0.174429597833432E+000   0.159127267608142E+001
   0.198000000000000E+000   0.000000000000000E+000   0.280814234663258E+000   0.100000017946659E+001   0.000000000000000E+000   0.146133225305191E+000   0.899999762585685E+000   0.107752951754090E+000   0.173061282909168E+000   0.159559556057788E+001
   0.200000000000000E+000   0.000000000000000E+000   0.285102972887488E+000   0.100000018851742E+001   0.000000000000000E+000   0.143274594745557E+000   0.899999742191364E+000   0.113471320860485E+000   0.171631652027003E+000   0.160014099200841E+001
   0.202000000000000E+000   0.000000000000000E+000   0.289580052024294E+000   0.100000019712519E+001   0.000000000000000E+000   0.140290399246336E+000   0.899999720651371E+000   0.119440813529696E+000   0.170139238494598E+000   0.160491778070664E+001
   0.204000000000000E+000   0.000000000000000E+000   0.294249559840981E+000   0.100000020512567E+001   0.000000000000000E+000   0.137177908358227E+000   0.899999697997348E+000   0.125666879927719E+000   0.168582679913262E+000   0.160993478117632E+001
   0.206000000000000E+000   0.000000000000000E+000   0.299115220660707E+000   0.100000021234169E+001   0.000000000000000E+000   0.133934633471898E+000   0.899999674279514E+000   0.132154485568922E+000   0.166960735091786E+000   0.161520085235059E+001
   0.208000000000000E+000   0.000000000000000E+000   0.304180342625933E+000   0.100000021858531E+001   0.000000000000000E+000   0.130558363028905E+000   0.899999649568841E+000   0.138908040995144E+000   0.165272301630789E+000   0.162072481318414E+001
   0.210000000000000E+000   0.000000000000000E+000   0.309447763369168E+000   0.100000022366057E+001   0.000000000000000E+000   0.127047198811950E+000   0.899999623959133E+000   0.145931329331749E+000   0.163516434037420E+000   0.162651539342291E+001
   0.212000000000000E+000   0.000000000000000E+000   0.314919794594489E+000   0.100000022736707E+001   0.000000000000000E+000   0.123399592979302E+000   0.899999597568973E+000   0.153227432392139E+000   0.161692362202350E+000   0.163258117944233E+001
   0.214000000000000E+000   0.000000000000000E+000   0.320598166158547E+000   0.100000022950423E+001   0.000000000000000E+000   0.119614385450802E+000   0.899999570543432E+000   0.160798656116016E+000   0.159799510042531E+000   0.163893055510107E+001
   0.216000000000000E+000   0.000000000000000E+000   0.326483970324550E+000   0.100000022987627E+001   0.000000000000000E+000   0.115690841195626E+000   0.899999543055474E+000   0.168646456239645E+000   0.157837514084905E+000   0.164557163762511E+001
   0.218000000000000E+000   0.000000000000000E+000   0.332577606944480E+000   0.100000022829790E+001   0.000000000000000E+000   0.111628686916729E+000   0.899999515306926E+000   0.176771365205449E+000   0.155806241739031E+000   0.165251220861468E+001
   0.220000000000000E+000   0.000000000000000E+000   0.338878730400668E+000   0.100000022460047E+001   0.000000000000000E+000   0.107428146575419E+000   0.899999487528914E+000   0.185172921419441E+000   0.153705808981228E+000   0.165975964035687E+001
   0.222000000000000E+000   0.000000000000000E+000   0.345386199204888E+000   0.100000021863865E+001   0.000000000000000E+000   0.103089975154003E+000   0.899999459981650E+000   0.193849602054313E+000   0.151536597150576E+000   0.166732081772786E+001
   0.224000000000000E+000   0.000000000000000E+000   0.352098029207841E+000   0.100000021029717E+001   0.000000000000000E+000   0.986154900170950E-001   0.899999432953461E+000   0.202798760668974E+000   0.149299268538867E+000   0.167520205608015E+001
   0.226000000000000E+000   0.000000000000000E+000   0.359011351410993E+000   0.100000019949763E+001   0.000000000000000E+000   0.940065992053456E-001   0.899999406758946E+000   0.212016570967357E+000   0.146994780443635E+000   0.168340901563256E+001
   0.228000000000000E+000   0.000000000000000E+000   0.366122375392796E+000   0.100000018620493E+001   0.000000000000000E+000   0.892658259812972E-001   0.899999381736164E+000   0.221497978046044E+000   0.144624397346753E+000   0.169194661301003E+001
   0.230000000000000E+000   0.000000000000000E+000   0.373426359359217E+000   0.100000017043312E+001   0.000000000000000E+000   0.843963289480060E-001   0.899999358242773E+000   0.231236658477303E+000   0.142189700881914E+000   0.170081893071692E+001
   0.232000000000000E+000   0.000000000000000E+000   0.380917587801346E+000   0.100000015225017E+001   0.000000000000000E+000   0.794019170788897E-001   0.899999336651093E+000   0.241224990537898E+000   0.139692597263448E+000   0.171002912546716E+001
   0.234000000000000E+000   0.000000000000000E+000   0.388589357688508E+000   0.100000013178157E+001   0.000000000000000E+000   0.742870590335299E-001   0.899999317342042E+000   0.251454035821340E+000   0.137135321867168E+000   0.171957933643466E+001
   0.236000000000000E+000   0.000000000000000E+000   0.396433974042103E+000   0.100000010921215E+001   0.000000000000000E+000   0.690568861899286E-001   0.899999300698016E+000   0.261913533360257E+000   0.134520440681847E+000   0.172947059462387E+001
   0.238000000000000E+000   0.000000000000000E+000   0.404442755622898E+000   0.100000008478612E+001   0.000000000000000E+000   0.637171888994033E-001   0.899999287094767E+000   0.272591907235353E+000   0.131850848387545E+000   0.173970273468868E+001
   0.240000000000000E+000   0.000000000000000E+000   0.412606051322985E+000   0.100000005880486E+001   0.000000000000000E+000   0.582744055656160E-001   0.899999276892443E+000   0.283476288458625E+000   0.129129762864360E+000   0.175027431064322E+001
   0.242000000000000E+000   0.000000000000000E+000   0.420913267684894E+000   0.100000003162252E+001   0.000000000000000E+000   0.527356042630560E-001   0.899999270425982E+000   0.294552551693349E+000   0.126360715991545E+000   0.176118251700464E+001
   0.244000000000000E+000   0.000000000000000E+000   0.429352907777165E+000   0.100000000363931E+001   0.000000000000000E+000   0.471084567406510E-001   0.899999267995128E+000   0.305805367115695E+000   0.123547540661469E+000   0.177242311698103E+001
   0.246000000000000E+000   0.000000000000000E+000   0.437912621442237E+000   0.999999975292553E+000   0.000000000000000E+000   0.414012048002942E-001   0.899999269854403E+000   0.317218267438074E+000   0.120694354004163E+000   0.178399037936036E+001
   0.248000000000000E+000   0.000000000000000E+000   0.446579266704080E+000   0.999999947045816E+000   0.000000000000000E+000   0.356226191942644E-001   0.899999276203392E+000   0.328773729809705E+000   0.117805536894374E+000   0.179587702576462E+001
   0.250000000000000E+000   0.000000000000000E+000   0.455338981885934E+000   0.999999919376347E+000   0.000000000000000E+000   0.297819513455066E-001   0.899999287177776E+000   0.340453271993808E+000   0.114885709892125E+000   0.180807418990144E+001
